L I	L III	L II(Calc.)
0.0415039	-0.0521851	-0.0106812
0.0424194	-0.0524902	-0.0100708
0.0439453	-0.0527954	-0.0088501
0.0457764	-0.0534058	-0.00762939
0.0485229	-0.0537109	-0.00518799
0.0524902	-0.0540161	-0.00152588
0.057373	-0.0540161	0.00335693
0.0613403	-0.0534058	0.00793457
0.0650024	-0.0527954	0.012207
0.0683594	-0.0524902	0.0158691
0.0714111	-0.0524902	0.0189209
0.0738525	-0.0521851	0.0216675
0.0753784	-0.0518799	0.0234985
0.0772095	-0.0521851	0.0250244
0.0787354	-0.0531006	0.0256348
0.0805664	-0.0543213	0.0262451
0.0814819	-0.055542	0.0259399
0.0827026	-0.0570679	0.0256348
0.0842285	-0.0582886	0.0259399
0.0857544	-0.0588989	0.0268555
0.0869751	-0.0598145	0.0271606
0.088501	-0.0604248	0.0280762
0.0906372	-0.0613403	0.0292969
0.0930786	-0.0619507	0.0311279
0.0967407	-0.0622559	0.0344849
0.101318	-0.062561	0.0387573
0.105591	-0.0634766	0.0421143
0.109863	-0.0643921	0.0454712
0.113831	-0.0653076	0.0485229
0.117798	-0.0665283	0.0512695
0.122986	-0.067749	0.0552368
0.128784	-0.0692749	0.0595093
0.134277	-0.0708008	0.0634766
0.139771	-0.0723267	0.0674438
0.144958	-0.0735474	0.0714111
0.149231	-0.0747681	0.0744629
0.153503	-0.0759888	0.0775146
0.158081	-0.0765991	0.0814819
0.163269	-0.0775146	0.0857544
0.168762	-0.0787354	0.0900269
0.174255	-0.0799561	0.0942993
0.179443	-0.0814819	0.0979614
0.184631	-0.0830078	0.101624
0.190735	-0.0845337	0.106201
0.198059	-0.0866699	0.111389
0.205383	-0.0888062	0.116577
0.212708	-0.0909424	0.121765
0.219421	-0.0930786	0.126343
0.226135	-0.0949097	0.131226
0.232849	-0.0964355	0.136414
0.238647	-0.0973511	0.141296
0.243835	-0.0982666	0.145569
0.248413	-0.098877	0.149536
0.252991	-0.0994873	0.153503
0.256958	-0.100098	0.15686
0.26062	-0.100403	0.160217
0.263672	-0.100708	0.162964
0.266724	-0.101013	0.16571
0.26947	-0.101013	0.168457
0.271912	-0.100708	0.171204
0.274048	-0.100403	0.173645
0.276184	-0.0994873	0.176697
0.27832	-0.0982666	0.180054
0.279236	-0.0967407	0.182495
0.27832	-0.0946045	0.183716
0.275574	-0.0918579	0.183716
0.272217	-0.0881958	0.184021
0.26825	-0.0845337	0.183716
0.263367	-0.0802612	0.183105
0.256348	-0.0756836	0.180664
0.247803	-0.0708008	0.177002
0.237732	-0.0653076	0.172424
0.226135	-0.0592041	0.166931
0.213013	-0.0531006	0.159912
0.198669	-0.0466919	0.151978
0.183716	-0.0402832	0.143433
0.167847	-0.0338745	0.133972
0.152588	-0.027771	0.124817
0.137329	-0.0219727	0.115356
0.121155	-0.0164795	0.104675
0.10498	-0.0112915	0.093689
0.0888062	-0.00701904	0.0817871
0.072937	-0.00305176	0.0698853
0.0588989	0.000305176	0.0592041
0.0469971	0.00274658	0.0497437
0.0363159	0.00457764	0.0408936
0.0256348	0.00640869	0.0320435
0.0143433	0.00732422	0.0216675
0.00366211	0.00823975	0.0119019
-0.00579834	0.00854492	0.00274658
-0.0134277	0.00854492	-0.00488281
-0.0201416	0.0088501	-0.0112915
-0.0262451	0.00823975	-0.0180054
-0.0326538	0.00762939	-0.0250244
-0.0384521	0.00610352	-0.0323486
-0.0436401	0.00457764	-0.0390625
-0.0482178	0.00274658	-0.0454712
-0.0515747	0.000610352	-0.0509644
-0.0549316	-0.000915527	-0.0558472
-0.0585938	-0.00244141	-0.0610352
-0.0619507	-0.00396729	-0.065918
-0.0637817	-0.00579834	-0.0695801
-0.0640869	-0.00762939	-0.0717163
-0.0640869	-0.00854492	-0.0726318
-0.0640869	-0.00946045	-0.0735474
-0.0646973	-0.00976563	-0.0744629
-0.0650024	-0.0100708	-0.0750732
-0.0646973	-0.010376	-0.0750732
-0.0640869	-0.0109863	-0.0750732
-0.0637817	-0.0115967	-0.0753784
-0.0640869	-0.0119019	-0.0759888
-0.0646973	-0.012207	-0.0769043
-0.0650024	-0.0125122	-0.0775146
-0.0646973	-0.0125122	-0.0772095
-0.0646973	-0.0128174	-0.0775146
-0.0650024	-0.0128174	-0.0778198
-0.0653076	-0.0131226	-0.0784302
-0.0650024	-0.0131226	-0.078125
-0.0640869	-0.0134277	-0.0775146
-0.0631714	-0.0137329	-0.0769043
-0.062561	-0.0134277	-0.0759888
-0.0622559	-0.0134277	-0.0756836
-0.0622559	-0.0134277	-0.0756836
-0.0628662	-0.0137329	-0.0765991
-0.0650024	-0.0137329	-0.0787354
-0.0674438	-0.0137329	-0.0811768
-0.0686646	-0.0140381	-0.0827026
-0.0689697	-0.0143433	-0.083313
-0.0686646	-0.0146484	-0.083313
-0.0686646	-0.0149536	-0.0836182
-0.0680542	-0.0152588	-0.083313
-0.0671387	-0.0149536	-0.0820923
-0.0653076	-0.0143433	-0.0796509
-0.0628662	-0.0140381	-0.0769043
-0.0595093	-0.0137329	-0.0732422
-0.0558472	-0.0134277	-0.0692749
-0.0521851	-0.0128174	-0.0650024
-0.0491333	-0.0128174	-0.0619507
-0.0463867	-0.0128174	-0.0592041
-0.0442505	-0.0131226	-0.057373
-0.0430298	-0.0137329	-0.0567627
-0.0427246	-0.0143433	-0.0570679
-0.0430298	-0.0149536	-0.0579834
-0.0442505	-0.015564	-0.0598145
-0.0457764	-0.0161743	-0.0619507
-0.0466919	-0.0164795	-0.0631714
-0.0473022	-0.0161743	-0.0634766
-0.0479126	-0.015564	-0.0634766
-0.0488281	-0.0146484	-0.0634766
-0.0497437	-0.0137329	-0.0634766
-0.0500488	-0.0128174	-0.0628662
-0.0491333	-0.0119019	-0.0610352
-0.0473022	-0.0109863	-0.0582886
-0.0457764	-0.010376	-0.0561523
-0.0442505	-0.0100708	-0.0543213
-0.0421143	-0.00976563	-0.0518799
-0.0402832	-0.010376	-0.0506592
-0.0390625	-0.0109863	-0.0500488
-0.038147	-0.0119019	-0.0500488
-0.0372314	-0.0128174	-0.0500488
-0.0363159	-0.0134277	-0.0497437
-0.0354004	-0.0140381	-0.0494385
-0.0350952	-0.0146484	-0.0497437
-0.0354004	-0.015564	-0.0509644
-0.0360107	-0.0164795	-0.0524902
-0.0375366	-0.0167847	-0.0543213
-0.0393677	-0.0170898	-0.0564575
-0.0402832	-0.017395	-0.0576782
-0.0411987	-0.0183105	-0.0595093
-0.0421143	-0.0189209	-0.0610352
-0.0439453	-0.0198364	-0.0637817
-0.045166	-0.020752	-0.065918
-0.045166	-0.0216675	-0.0668335
-0.0445557	-0.0222778	-0.0668335
-0.0439453	-0.0231934	-0.0671387
-0.043335	-0.0238037	-0.0671387
-0.0427246	-0.0241089	-0.0668335
-0.0427246	-0.0241089	-0.0668335
-0.0430298	-0.0238037	-0.0668335
-0.043335	-0.0238037	-0.0671387
-0.0436401	-0.0238037	-0.0674438
-0.0439453	-0.0241089	-0.0680542
-0.0448608	-0.0244141	-0.0692749
-0.0460815	-0.0250244	-0.071106
-0.0476074	-0.0259399	-0.0735474
-0.0488281	-0.0268555	-0.0756836
-0.0500488	-0.0280762	-0.078125
-0.0509644	-0.0292969	-0.0802612
-0.0515747	-0.0308228	-0.0823975
-0.0515747	-0.0317383	-0.083313
-0.0515747	-0.0323486	-0.0839233
-0.0518799	-0.032959	-0.0848389
-0.0521851	-0.0338745	-0.0860596
-0.0524902	-0.0344849	-0.0869751
-0.0527954	-0.03479	-0.0875854
-0.0521851	-0.0350952	-0.0872803
-0.0515747	-0.0354004	-0.0869751
-0.0509644	-0.0357056	-0.0866699
-0.0497437	-0.0360107	-0.0857544
-0.0491333	-0.0360107	-0.085144
-0.0491333	-0.0363159	-0.0854492
-0.0494385	-0.0369263	-0.0863647
-0.0494385	-0.0375366	-0.0869751
-0.0488281	-0.038147	-0.0869751
-0.0479126	-0.0384521	-0.0863647
-0.0466919	-0.0384521	-0.085144
-0.0463867	-0.0384521	-0.0848389
-0.0469971	-0.0384521	-0.0854492
-0.0479126	-0.038147	-0.0860596
-0.0479126	-0.038147	-0.0860596
-0.0463867	-0.0378418	-0.0842285
-0.0445557	-0.0372314	-0.0817871
-0.0430298	-0.0369263	-0.0799561
-0.0427246	-0.0363159	-0.0790405
-0.043335	-0.0366211	-0.0799561
-0.0439453	-0.0366211	-0.0805664
-0.0448608	-0.0369263	-0.0817871
-0.0454712	-0.0378418	-0.083313
-0.0460815	-0.0384521	-0.0845337
-0.0460815	-0.0393677	-0.0854492
-0.0466919	-0.0396729	-0.0863647
-0.0476074	-0.0402832	-0.0878906
-0.0479126	-0.0411987	-0.0891113
-0.0466919	-0.0421143	-0.0888062
-0.045166	-0.0427246	-0.0878906
-0.0439453	-0.0430298	-0.0869751
-0.0424194	-0.0430298	-0.0854492
-0.0408936	-0.0430298	-0.0839233
-0.0396729	-0.0436401	-0.083313
-0.0387573	-0.0439453	-0.0827026
-0.0384521	-0.0442505	-0.0827026
-0.0384521	-0.0448608	-0.083313
-0.0387573	-0.045166	-0.0839233
-0.0387573	-0.0457764	-0.0845337
-0.0387573	-0.0457764	-0.0845337
-0.0390625	-0.0457764	-0.0848389
-0.039978	-0.0460815	-0.0860596
-0.0405884	-0.0460815	-0.0866699
-0.0408936	-0.0463867	-0.0872803
-0.0415039	-0.0463867	-0.0878906
-0.0421143	-0.0466919	-0.0888062
-0.043335	-0.0469971	-0.090332
-0.045166	-0.0469971	-0.0921631
-0.0466919	-0.0469971	-0.093689
-0.0469971	-0.0469971	-0.0939941
-0.0463867	-0.0476074	-0.0939941
-0.0454712	-0.0479126	-0.0933838
-0.0442505	-0.0482178	-0.0924683
-0.043335	-0.0485229	-0.0918579
-0.0411987	-0.0491333	-0.090332
-0.038147	-0.0494385	-0.0875854
-0.0354004	-0.0494385	-0.0848389
-0.0332642	-0.0494385	-0.0827026
-0.0320435	-0.0491333	-0.0811768
-0.0317383	-0.0488281	-0.0805664
-0.0317383	-0.0485229	-0.0802612
-0.0320435	-0.0482178	-0.0802612
-0.0332642	-0.0476074	-0.0808716
-0.0344849	-0.0469971	-0.0814819
-0.0341797	-0.0460815	-0.0802612
-0.0326538	-0.045166	-0.0778198
-0.0305176	-0.0442505	-0.0747681
-0.0280762	-0.0427246	-0.0708008
-0.0247192	-0.0405884	-0.0653076
-0.0204468	-0.0375366	-0.0579834
-0.0149536	-0.0335693	-0.0485229
-0.00946045	-0.0289917	-0.0384521
-0.00488281	-0.0234985	-0.0283813
-0.00152588	-0.017395	-0.0189209
0.000610352	-0.0112915	-0.0106812
0.00274658	-0.00549316	-0.00274658
0.00366211	-0.000610352	0.00305176
0.00366211	0.00335693	0.00701904
0.00213623	0.00640869	0.00854492
0.000305176	0.00854492	0.0088501
-0.000305176	0.00976563	0.00946045
0.000610352	0.010376	0.0109863
0.00244141	0.0100708	0.0125122
0.00518799	0.00946045	0.0146484
0.00854492	0.00823975	0.0167847
0.0140381	0.00701904	0.0210571
0.0216675	0.00610352	0.027771
0.0302124	0.00549316	0.0357056
0.0375366	0.00457764	0.0421143
0.043335	0.00366211	0.0469971
0.0479126	0.00152588	0.0494385
0.0515747	-0.00244141	0.0491333
0.0540161	-0.00793457	0.0460815
0.0549316	-0.0143433	0.0405884
0.0546265	-0.0213623	0.0332642
0.0527954	-0.0289917	0.0238037
0.0488281	-0.0369263	0.0119019
0.0439453	-0.0442505	-0.000305176
0.0390625	-0.0506592	-0.0115967
0.0338745	-0.0561523	-0.0222778
0.027771	-0.0610352	-0.0332642
0.0219727	-0.0650024	-0.0430298
0.015564	-0.0674438	-0.0518799
0.00823975	-0.0680542	-0.0598145
0.000610352	-0.067749	-0.0671387
-0.00671387	-0.0671387	-0.0738525
-0.0131226	-0.0668335	-0.0799561
-0.0189209	-0.0662231	-0.085144
-0.0241089	-0.0656128	-0.0897217
-0.0286865	-0.0653076	-0.0939941
-0.0320435	-0.0653076	-0.0973511
-0.0344849	-0.0656128	-0.100098
-0.0363159	-0.0662231	-0.102539
-0.0375366	-0.0665283	-0.104065
-0.0384521	-0.0665283	-0.10498
-0.0396729	-0.0668335	-0.106506
-0.0411987	-0.0674438	-0.108643
-0.0430298	-0.0680542	-0.111084
-0.045166	-0.0683594	-0.113525
-0.0460815	-0.0686646	-0.114746
-0.0460815	-0.0689697	-0.115051
-0.0457764	-0.0695801	-0.115356
-0.0463867	-0.0698853	-0.116272
-0.0463867	-0.0701904	-0.116577
-0.0448608	-0.0704956	-0.115356
-0.043335	-0.071106	-0.114441
-0.0424194	-0.071106	-0.113525
-0.0415039	-0.0714111	-0.112915
-0.0396729	-0.0714111	-0.111084
-0.038147	-0.071106	-0.109253
-0.0369263	-0.071106	-0.108032
-0.0363159	-0.071106	-0.107422
-0.0360107	-0.071106	-0.107117
-0.0360107	-0.071106	-0.107117
-0.0360107	-0.071106	-0.107117
-0.0360107	-0.071106	-0.107117
-0.0369263	-0.0714111	-0.108337
-0.038147	-0.0717163	-0.109863
-0.0393677	-0.0723267	-0.111694
-0.0408936	-0.072937	-0.113831
-0.0421143	-0.0732422	-0.115356
-0.0430298	-0.0735474	-0.116577
-0.0430298	-0.0741577	-0.117188
-0.0430298	-0.0738525	-0.116882
-0.0421143	-0.0738525	-0.115967
-0.0418091	-0.0732422	-0.115051
-0.0408936	-0.072937	-0.113831
-0.0390625	-0.0726318	-0.111694
-0.0366211	-0.0723267	-0.108948
-0.0344849	-0.0717163	-0.106201
-0.0338745	-0.071106	-0.10498
-0.0332642	-0.0701904	-0.103455
-0.032959	-0.0692749	-0.102234
-0.0332642	-0.0686646	-0.101929
-0.032959	-0.0683594	-0.101318
-0.0332642	-0.0680542	-0.101318
-0.03479	-0.0671387	-0.101929
-0.0366211	-0.065918	-0.102539
-0.0387573	-0.0640869	-0.102844
-0.0402832	-0.0619507	-0.102234
-0.0415039	-0.0582886	-0.0997925
-0.0418091	-0.0518799	-0.093689
-0.0396729	-0.043335	-0.0830078
-0.03479	-0.032959	-0.067749
-0.0280762	-0.0201416	-0.0482178
-0.0195313	-0.00518799	-0.0247192
-0.00793457	0.0100708	0.00213623
0.00946045	0.0231934	0.0326538
0.032959	0.032959	0.065918
0.0622559	0.038147	0.100403
0.0967407	0.0378418	0.134583
0.137634	0.0317383	0.169373
0.184021	0.0198364	0.203857
0.233765	0.00305176	0.236816
0.285645	-0.0234985	0.262146
0.338135	-0.0646973	0.273438
0.387878	-0.119019	0.26886
0.429382	-0.179443	0.249939
0.456848	-0.240479	0.21637
0.466003	-0.299377	0.166626
0.454407	-0.352478	0.101929
0.422058	-0.396118	0.0259399
0.370178	-0.426025	-0.0558472
0.301514	-0.437927	-0.136414
0.220947	-0.429077	-0.20813
0.135803	-0.39978	-0.263977
0.0531006	-0.353088	-0.299988
-0.0201416	-0.293884	-0.314026
-0.0790405	-0.228577	-0.307617
-0.119934	-0.16449	-0.284424
-0.141296	-0.107117	-0.248413
-0.144653	-0.06073	-0.205383
-0.132446	-0.0283813	-0.160828
-0.109863	-0.010376	-0.120239
-0.0823975	-0.00518799	-0.0875854
-0.0543213	-0.010376	-0.0646973
-0.0299072	-0.0222778	-0.0521851
-0.0119019	-0.0366211	-0.0485229
-0.00152588	-0.0497437	-0.0512695
0.00274658	-0.0601196	-0.057373
0.00213623	-0.0665283	-0.0643921
-0.00183105	-0.0686646	-0.0704956
-0.00732422	-0.067749	-0.0750732
-0.0131226	-0.0643921	-0.0775146
-0.0180054	-0.0604248	-0.0784302
-0.020752	-0.0561523	-0.0769043
-0.0210571	-0.0531006	-0.0741577
-0.0198364	-0.0506592	-0.0704956
-0.0183105	-0.0488281	-0.0671387
-0.0170898	-0.0479126	-0.0650024
-0.0167847	-0.0473022	-0.0640869
-0.0164795	-0.0473022	-0.0637817
-0.0164795	-0.0469971	-0.0634766
-0.0158691	-0.0466919	-0.062561
-0.0146484	-0.0469971	-0.0616455
-0.0134277	-0.0466919	-0.0601196
-0.012207	-0.0460815	-0.0582886
-0.0109863	-0.045166	-0.0561523
-0.00946045	-0.0448608	-0.0543213
-0.00701904	-0.0448608	-0.0518799
-0.00457764	-0.045166	-0.0497437
-0.00213623	-0.045166	-0.0473022
0.000305176	-0.0454712	-0.045166
0.00152588	-0.0460815	-0.0445557
0.00152588	-0.0463867	-0.0448608
0.0012207	-0.0466919	-0.0454712
0.00152588	-0.0469971	-0.0454712
0.00152588	-0.0473022	-0.0457764
0.0012207	-0.0479126	-0.0466919
0.000915527	-0.0482178	-0.0473022
0.0012207	-0.0485229	-0.0473022
0.00152588	-0.0479126	-0.0463867
0.00274658	-0.0469971	-0.0442505
0.00457764	-0.0460815	-0.0415039
0.00671387	-0.0448608	-0.038147
0.00823975	-0.043335	-0.0350952
0.010376	-0.0421143	-0.0317383
0.0131226	-0.0408936	-0.027771
0.015564	-0.039978	-0.0244141
0.017395	-0.0393677	-0.0219727
0.0186157	-0.0387573	-0.0201416
0.0198364	-0.0390625	-0.0192261
0.020752	-0.039978	-0.0192261
0.0213623	-0.0411987	-0.0198364
0.0219727	-0.0427246	-0.020752
0.0216675	-0.0439453	-0.0222778
0.020752	-0.045166	-0.0244141
0.0201416	-0.0457764	-0.0256348
0.020752	-0.0460815	-0.0253296
0.0219727	-0.0463867	-0.0244141
0.0234985	-0.0466919	-0.0231934
0.0250244	-0.0469971	-0.0219727
0.0262451	-0.0463867	-0.0201416
0.0283813	-0.0454712	-0.0170898
0.0317383	-0.0448608	-0.0131226
0.0350952	-0.0445557	-0.00946045
0.038147	-0.0445557	-0.00640869
0.0408936	-0.0448608	-0.00396729
0.0430298	-0.045166	-0.00213623
0.0442505	-0.045166	-0.000915527
0.0445557	-0.0454712	-0.000915527
0.0457764	-0.0454712	0.000305176
0.0476074	-0.0460815	0.00152588
0.0497437	-0.0466919	0.00305176
0.0521851	-0.0473022	0.00488281
0.0549316	-0.0479126	0.00701904
0.0576782	-0.0482178	0.00946045
0.06073	-0.0485229	0.012207
0.0646973	-0.0488281	0.0158691
0.0692749	-0.0494385	0.0198364
0.0738525	-0.0497437	0.0241089
0.0778198	-0.0500488	0.027771
0.0802612	-0.050354	0.0299072
0.0820923	-0.0506592	0.0314331
0.0845337	-0.0509644	0.0335693
0.0866699	-0.0515747	0.0350952
0.088501	-0.0521851	0.0363159
0.0906372	-0.0524902	0.038147
0.0933838	-0.0531006	0.0402832
0.0961304	-0.0534058	0.0427246
0.0991821	-0.0540161	0.045166
0.103455	-0.0546265	0.0488281
0.108948	-0.0552368	0.0537109
0.115051	-0.0558472	0.0592041
0.12146	-0.0561523	0.0653076
0.127563	-0.0567627	0.0708008
0.133667	-0.0579834	0.0756836
0.139465	-0.0592041	0.0802612
0.144958	-0.0610352	0.0839233
0.150146	-0.0628662	0.0872803
0.15564	-0.0650024	0.0906372
0.161438	-0.0671387	0.0942993
0.167542	-0.0692749	0.0982666
0.173645	-0.071106	0.102539
0.179443	-0.072937	0.106506
0.184937	-0.0744629	0.110474
0.189819	-0.0756836	0.114136
0.195313	-0.0765991	0.118713
0.201416	-0.0778198	0.123596
0.20752	-0.0787354	0.128784
0.212708	-0.0793457	0.133362
0.217896	-0.0802612	0.137634
0.223694	-0.0814819	0.142212
0.229797	-0.0830078	0.14679
0.235901	-0.0842285	0.151672
0.241699	-0.0854492	0.15625
0.248413	-0.0866699	0.161743
0.254822	-0.0878906	0.166931
0.260925	-0.0891113	0.171814
0.266113	-0.0900269	0.176086
0.270691	-0.0906372	0.180054
0.274353	-0.0912476	0.183105
0.276794	-0.0918579	0.184937
0.278015	-0.0921631	0.185852
0.277405	-0.0918579	0.185547
0.276184	-0.0909424	0.185242
0.274658	-0.0897217	0.184937
0.273438	-0.0875854	0.185852
0.272522	-0.0845337	0.187988
0.270081	-0.0805664	0.189514
0.265503	-0.0759888	0.189514
0.26001	-0.0708008	0.189209
0.253296	-0.0650024	0.188293
0.246277	-0.0585938	0.187683
0.238342	-0.0521851	0.186157
0.229187	-0.0457764	0.183411
0.218201	-0.0396729	0.178528
0.204773	-0.0332642	0.171509
0.189514	-0.0265503	0.162964
0.172729	-0.020752	0.151978
0.155945	-0.0152588	0.140686
0.139465	-0.010376	0.129089
0.122375	-0.00579834	0.116577
0.105286	-0.0012207	0.104065
0.088501	0.00274658	0.0912476
0.0723267	0.00701904	0.0793457
0.057373	0.0106812	0.0680542
0.043335	0.0137329	0.0570679
0.0302124	0.0161743	0.0463867
0.0183105	0.0183105	0.0366211
0.00732422	0.0198364	0.0271606
-0.00335693	0.020752	0.017395
-0.0125122	0.020752	0.00823975
-0.0198364	0.0201416	0.000305176
-0.0259399	0.0192261	-0.00671387
-0.0314331	0.0183105	-0.0131226
-0.0366211	0.0167847	-0.0198364
-0.0411987	0.0152588	-0.0259399
-0.0442505	0.0134277	-0.0308228
-0.0460815	0.0112915	-0.03479
-0.0479126	0.00976563	-0.038147
-0.0506592	0.0088501	-0.0418091
-0.0546265	0.00823975	-0.0463867
-0.0595093	0.00762939	-0.0518799
-0.0628662	0.00701904	-0.0558472
-0.0643921	0.00610352	-0.0582886
-0.065918	0.00549316	-0.0604248
-0.0680542	0.00549316	-0.062561
-0.0701904	0.00549316	-0.0646973
-0.0717163	0.00549316	-0.0662231
-0.0717163	0.00549316	-0.0662231
-0.071106	0.00549316	-0.0656128
-0.071106	0.00610352	-0.0650024
-0.0714111	0.00610352	-0.0653076
-0.0723267	0.00579834	-0.0665283
-0.0726318	0.00549316	-0.0671387
-0.0726318	0.00518799	-0.0674438
-0.0732422	0.00457764	-0.0686646
-0.0744629	0.00366211	-0.0708008
-0.0747681	0.00305176	-0.0717163
-0.0741577	0.00244141	-0.0717163
-0.0732422	0.00213623	-0.071106
-0.0717163	0.00152588	-0.0701904
-0.0689697	0.000305176	-0.0686646
-0.0656128	-0.000915527	-0.0665283
-0.0622559	-0.00152588	-0.0637817
-0.0598145	-0.00213623	-0.0619507
-0.0579834	-0.00244141	-0.0604248
-0.0564575	-0.00305176	-0.0595093
-0.0552368	-0.00335693	-0.0585938
-0.0540161	-0.00366211	-0.0576782
-0.0534058	-0.00396729	-0.057373
-0.0537109	-0.00366211	-0.057373
-0.0546265	-0.00305176	-0.0576782
-0.0564575	-0.00213623	-0.0585938
-0.0582886	-0.0012207	-0.0595093
-0.0598145	-0.000305176	-0.0601196
-0.0610352	0	-0.0610352
-0.0613403	0.000305176	-0.0610352
-0.0604248	0.000610352	-0.0598145
-0.0588989	0.000305176	-0.0585938
-0.0570679	0.000305176	-0.0567627
-0.0552368	0	-0.0552368
-0.0531006	-0.000610352	-0.0537109
-0.0509644	-0.000610352	-0.0515747
-0.0488281	-0.000610352	-0.0494385
-0.0466919	-0.000915527	-0.0476074
-0.045166	-0.00152588	-0.0466919
-0.0442505	-0.00183105	-0.0460815
-0.0442505	-0.00244141	-0.0466919
-0.0445557	-0.00305176	-0.0476074
-0.0454712	-0.00396729	-0.0494385
-0.0460815	-0.00518799	-0.0512695
-0.0463867	-0.00640869	-0.0527954
-0.0460815	-0.00762939	-0.0537109
-0.0460815	-0.00854492	-0.0546265
-0.0457764	-0.00915527	-0.0549316
-0.0448608	-0.00976563	-0.0546265
-0.0445557	-0.00976563	-0.0543213
-0.0448608	-0.00915527	-0.0540161
-0.0454712	-0.00854492	-0.0540161
-0.0466919	-0.00793457	-0.0546265
-0.0485229	-0.00701904	-0.055542
-0.0497437	-0.00610352	-0.0558472
-0.0506592	-0.00518799	-0.0558472
-0.0509644	-0.00518799	-0.0561523
-0.0509644	-0.00488281	-0.0558472
-0.0512695	-0.00457764	-0.0558472
-0.0506592	-0.00457764	-0.0552368
-0.0488281	-0.00488281	-0.0537109
-0.0463867	-0.00579834	-0.0521851
-0.0439453	-0.00701904	-0.0509644
-0.0421143	-0.00793457	-0.0500488
-0.0408936	-0.00823975	-0.0491333
-0.0405884	-0.00793457	-0.0485229
-0.0415039	-0.00732422	-0.0488281
-0.0430298	-0.00671387	-0.0497437
-0.045166	-0.00610352	-0.0512695
-0.0479126	-0.00518799	-0.0531006
-0.050354	-0.00427246	-0.0546265
-0.0518799	-0.00274658	-0.0546265
-0.0531006	-0.00152588	-0.0546265
-0.0537109	-0.000915527	-0.0546265
-0.0540161	-0.0012207	-0.0552368
-0.0534058	-0.00152588	-0.0549316
-0.0527954	-0.00213623	-0.0549316
-0.0527954	-0.00305176	-0.0558472
-0.0531006	-0.00366211	-0.0567627
-0.0540161	-0.00457764	-0.0585938
-0.0543213	-0.00579834	-0.0601196
-0.0546265	-0.00701904	-0.0616455
-0.055542	-0.00793457	-0.0634766
-0.0567627	-0.0088501	-0.0656128
-0.057373	-0.00915527	-0.0665283
-0.057373	-0.00946045	-0.0668335
-0.0564575	-0.00976563	-0.0662231
-0.0543213	-0.010376	-0.0646973
-0.0521851	-0.0112915	-0.0634766
-0.0509644	-0.0115967	-0.062561
-0.0506592	-0.0119019	-0.062561
-0.050354	-0.012207	-0.062561
-0.050354	-0.0125122	-0.0628662
-0.0506592	-0.0131226	-0.0637817
-0.0509644	-0.0137329	-0.0646973
-0.0515747	-0.0140381	-0.0656128
-0.0521851	-0.0146484	-0.0668335
-0.0527954	-0.0149536	-0.067749
-0.0534058	-0.0149536	-0.0683594
