L I	L III	L II(Calc.)
0.230408	0.00183105	0.232239
0.222168	0.00823975	0.230408
0.212402	0.0137329	0.226135
0.201111	0.0183105	0.219421
0.188293	0.0231934	0.211487
0.174561	0.0283813	0.202942
0.160522	0.032959	0.193481
0.145874	0.0369263	0.1828
0.131531	0.039978	0.171509
0.116882	0.0421143	0.158997
0.102234	0.0430298	0.145264
0.0875854	0.0439453	0.131531
0.072937	0.0460815	0.119019
0.0592041	0.0485229	0.107727
0.0460815	0.0509644	0.0970459
0.032959	0.0534058	0.0863647
0.0201416	0.0546265	0.0747681
0.00793457	0.055542	0.0634766
-0.00366211	0.0570679	0.0534058
-0.0140381	0.0595093	0.0454712
-0.0231934	0.0631714	0.039978
-0.0314331	0.0656128	0.0341797
-0.0387573	0.065918	0.0271606
-0.0445557	0.0646973	0.0201416
-0.0491333	0.0640869	0.0149536
-0.0527954	0.0634766	0.0106812
-0.0558472	0.0613403	0.00549316
-0.0585938	0.057373	-0.0012207
-0.0610352	0.0534058	-0.00762939
-0.0631714	0.0497437	-0.0134277
-0.0656128	0.0469971	-0.0186157
-0.067749	0.045166	-0.022583
-0.0701904	0.0442505	-0.0259399
-0.0723267	0.043335	-0.0289917
-0.0741577	0.0411987	-0.032959
-0.0756836	0.0396729	-0.0360107
-0.0765991	0.0393677	-0.0372314
-0.0772095	0.039978	-0.0372314
-0.0775146	0.0415039	-0.0360107
-0.0775146	0.0427246	-0.03479
-0.0772095	0.0418091	-0.0354004
-0.0765991	0.0393677	-0.0372314
-0.0759888	0.0372314	-0.0387573
-0.0756836	0.0369263	-0.0387573
-0.0753784	0.0375366	-0.0378418
-0.0747681	0.0372314	-0.0375366
-0.0738525	0.0363159	-0.0375366
-0.0732422	0.0344849	-0.0387573
-0.0726318	0.0338745	-0.0387573
-0.0720215	0.0344849	-0.0375366
-0.0717163	0.0354004	-0.0363159
-0.071106	0.0357056	-0.0354004
-0.0704956	0.0369263	-0.0335693
-0.0698853	0.0384521	-0.0314331
-0.0692749	0.0402832	-0.0289917
-0.0686646	0.0427246	-0.0259399
-0.067749	0.0439453	-0.0238037
-0.0668335	0.0427246	-0.0241089
-0.0653076	0.0411987	-0.0241089
-0.0631714	0.0393677	-0.0238037
-0.0610352	0.0378418	-0.0231934
-0.0588989	0.0366211	-0.0222778
-0.0570679	0.0372314	-0.0198364
-0.0552368	0.0372314	-0.0180054
-0.0537109	0.0366211	-0.0170898
-0.0531006	0.0363159	-0.0167847
-0.0527954	0.038147	-0.0146484
-0.0531006	0.0408936	-0.012207
-0.0534058	0.0436401	-0.00976563
-0.0540161	0.0460815	-0.00793457
-0.0552368	0.0488281	-0.00640869
-0.0564575	0.0497437	-0.00671387
-0.0567627	0.0482178	-0.00854492
-0.0570679	0.045166	-0.0119019
-0.0570679	0.0418091	-0.0152588
-0.057373	0.0375366	-0.0198364
-0.0570679	0.0332642	-0.0238037
-0.0567627	0.0308228	-0.0259399
-0.0561523	0.0299072	-0.0262451
-0.055542	0.0302124	-0.0253296
-0.0549316	0.0323486	-0.022583
-0.0546265	0.0360107	-0.0186157
-0.0543213	0.0390625	-0.0152588
-0.0543213	0.0408936	-0.0134277
-0.0540161	0.0424194	-0.0115967
-0.0534058	0.0436401	-0.00976563
-0.0527954	0.0445557	-0.00823975
-0.0518799	0.0454712	-0.00640869
-0.0512695	0.0448608	-0.00640869
-0.0506592	0.0408936	-0.00976563
-0.0500488	0.0354004	-0.0146484
-0.0497437	0.0317383	-0.0180054
-0.0494385	0.0308228	-0.0186157
-0.0494385	0.0311279	-0.0183105
-0.0494385	0.0323486	-0.0170898
-0.0500488	0.0338745	-0.0161743
-0.0506592	0.0354004	-0.0152588
-0.0509644	0.0369263	-0.0140381
-0.0515747	0.0375366	-0.0140381
-0.0521851	0.0372314	-0.0149536
-0.0524902	0.0372314	-0.0152588
-0.0524902	0.0387573	-0.0137329
-0.0524902	0.0393677	-0.0131226
-0.0521851	0.0375366	-0.0146484
-0.0521851	0.0341797	-0.0180054
-0.0524902	0.0308228	-0.0216675
-0.0527954	0.0302124	-0.022583
-0.0531006	0.0314331	-0.0216675
-0.0534058	0.0323486	-0.0210571
-0.0543213	0.032959	-0.0213623
-0.0549316	0.0341797	-0.020752
-0.055542	0.0360107	-0.0195313
-0.0561523	0.0375366	-0.0186157
-0.0564575	0.0366211	-0.0198364
-0.0570679	0.0350952	-0.0219727
-0.0576782	0.0344849	-0.0231934
-0.0576782	0.0341797	-0.0234985
-0.0576782	0.0332642	-0.0244141
-0.057373	0.0308228	-0.0265503
-0.0570679	0.0271606	-0.0299072
-0.0564575	0.0238037	-0.0326538
-0.0558472	0.0222778	-0.0335693
-0.0552368	0.0219727	-0.0332642
-0.0549316	0.0222778	-0.0326538
-0.0546265	0.0231934	-0.0314331
-0.0546265	0.0244141	-0.0302124
-0.0546265	0.0265503	-0.0280762
-0.0546265	0.0283813	-0.0262451
-0.0549316	0.0302124	-0.0247192
-0.055542	0.0320435	-0.0234985
-0.0561523	0.0332642	-0.0228882
-0.0567627	0.032959	-0.0238037
-0.057373	0.0320435	-0.0253296
-0.057373	0.0311279	-0.0262451
-0.057373	0.0296021	-0.027771
-0.057373	0.0268555	-0.0305176
-0.0570679	0.022583	-0.0344849
-0.0567627	0.0195313	-0.0372314
-0.0561523	0.017395	-0.0387573
-0.0558472	0.0158691	-0.039978
-0.0552368	0.0146484	-0.0405884
-0.0549316	0.0146484	-0.0402832
-0.0549316	0.0158691	-0.0390625
-0.0549316	0.0164795	-0.0384521
-0.0552368	0.0164795	-0.0387573
-0.0552368	0.0170898	-0.038147
-0.0552368	0.0180054	-0.0372314
-0.0552368	0.0186157	-0.0366211
-0.055542	0.0183105	-0.0372314
-0.055542	0.0180054	-0.0375366
-0.055542	0.0170898	-0.0384521
-0.055542	0.0152588	-0.0402832
-0.0552368	0.0137329	-0.0415039
-0.0546265	0.0143433	-0.0402832
-0.0540161	0.017395	-0.0366211
-0.0531006	0.0213623	-0.0317383
-0.0524902	0.0253296	-0.0271606
-0.0515747	0.0271606	-0.0244141
-0.0509644	0.0259399	-0.0250244
-0.050354	0.0247192	-0.0256348
-0.0497437	0.0244141	-0.0253296
-0.0491333	0.0247192	-0.0244141
-0.0482178	0.0238037	-0.0244141
-0.0479126	0.0213623	-0.0265503
-0.0476074	0.0183105	-0.0292969
-0.0473022	0.0161743	-0.0311279
-0.0469971	0.015564	-0.0314331
-0.0463867	0.0167847	-0.0296021
-0.0460815	0.0180054	-0.0280762
-0.0454712	0.0198364	-0.0256348
-0.045166	0.0219727	-0.0231934
-0.0448608	0.0238037	-0.0210571
-0.0448608	0.0244141	-0.0204468
-0.0445557	0.0244141	-0.0201416
-0.0442505	0.0238037	-0.0204468
-0.0439453	0.0228882	-0.0210571
-0.0436401	0.0219727	-0.0216675
-0.0439453	0.0213623	-0.022583
-0.0442505	0.020752	-0.0234985
-0.0442505	0.0204468	-0.0238037
-0.0439453	0.0198364	-0.0241089
-0.0436401	0.0201416	-0.0234985
-0.0436401	0.0216675	-0.0219727
-0.0436401	0.0231934	-0.0204468
-0.0439453	0.0238037	-0.0201416
-0.0442505	0.0231934	-0.0210571
-0.0445557	0.0216675	-0.0228882
-0.0445557	0.0198364	-0.0247192
-0.0448608	0.0195313	-0.0253296
-0.0448608	0.020752	-0.0241089
-0.0448608	0.0222778	-0.022583
-0.0436401	0.0238037	-0.0198364
-0.0421143	0.0265503	-0.015564
-0.0393677	0.0299072	-0.00946045
-0.0366211	0.0332642	-0.00335693
-0.032959	0.0363159	0.00335693
-0.0283813	0.0390625	0.0106812
-0.0234985	0.0418091	0.0183105
-0.0183105	0.0430298	0.0247192
-0.0128174	0.0418091	0.0289917
-0.00793457	0.0405884	0.0326538
-0.00335693	0.0387573	0.0354004
0.000915527	0.0363159	0.0372314
0.00610352	0.0335693	0.0396729
0.0115967	0.0311279	0.0427246
0.017395	0.0292969	0.0466919
0.0238037	0.0280762	0.0518799
0.0305176	0.0274658	0.0579834
0.0372314	0.027771	0.0650024
0.043335	0.0280762	0.0714111
0.0479126	0.0289917	0.0769043
0.0509644	0.0314331	0.0823975
0.0518799	0.03479	0.0866699
0.0509644	0.0363159	0.0872803
0.0485229	0.0372314	0.0857544
0.0445557	0.038147	0.0827026
0.039978	0.0393677	0.0793457
0.0354004	0.0384521	0.0738525
0.0311279	0.0354004	0.0665283
0.0286865	0.0311279	0.0598145
0.0271606	0.0250244	0.0521851
0.0265503	0.0177002	0.0442505
0.0271606	0.0100708	0.0372314
0.0274658	0.00335693	0.0308228
0.0268555	-0.00152588	0.0253296
0.0250244	-0.00335693	0.0216675
0.0219727	-0.00244141	0.0195313
0.0170898	-0.000915527	0.0161743
0.0106812	0.000610352	0.0112915
0.00244141	0.00305176	0.00549316
-0.00640869	0.00762939	0.0012207
-0.015564	0.0128174	-0.00274658
-0.0238037	0.0161743	-0.00762939
-0.0311279	0.0167847	-0.0143433
-0.0375366	0.0152588	-0.0222778
-0.0424194	0.0128174	-0.0296021
-0.0460815	0.0100708	-0.0360107
-0.0488281	0.00793457	-0.0408936
-0.0506592	0.00579834	-0.0448608
-0.0515747	0.00305176	-0.0485229
-0.0521851	0.00183105	-0.050354
-0.0524902	0.00244141	-0.0500488
-0.0527954	0.00457764	-0.0482178
-0.0531006	0.00762939	-0.0454712
-0.0534058	0.010376	-0.0430298
-0.0537109	0.0128174	-0.0408936
-0.0540161	0.0143433	-0.0396729
-0.0549316	0.015564	-0.0393677
-0.055542	0.0164795	-0.0390625
-0.0561523	0.0167847	-0.0393677
-0.0567627	0.0161743	-0.0405884
-0.0576782	0.0143433	-0.043335
-0.0588989	0.0131226	-0.0457764
-0.0598145	0.0128174	-0.0469971
-0.0601196	0.0134277	-0.0466919
-0.0598145	0.0143433	-0.0454712
-0.0598145	0.015564	-0.0442505
-0.0598145	0.0177002	-0.0421143
-0.0595093	0.0210571	-0.0384521
-0.0588989	0.0238037	-0.0350952
-0.0579834	0.0253296	-0.0326538
-0.057373	0.0256348	-0.0317383
-0.0567627	0.0234985	-0.0332642
-0.0558472	0.0201416	-0.0357056
-0.0549316	0.0167847	-0.038147
-0.0543213	0.0146484	-0.0396729
-0.0537109	0.012207	-0.0415039
-0.0534058	0.0100708	-0.043335
-0.0531006	0.00762939	-0.0454712
-0.0524902	0.00549316	-0.0469971
-0.0512695	0.00518799	-0.0460815
-0.0500488	0.00701904	-0.0430298
-0.0491333	0.00946045	-0.0396729
-0.0482178	0.0119019	-0.0363159
-0.0476074	0.0152588	-0.0323486
-0.0473022	0.0195313	-0.027771
-0.0469971	0.0222778	-0.0247192
-0.0476074	0.0228882	-0.0247192
-0.0488281	0.0219727	-0.0268555
-0.050354	0.0204468	-0.0299072
-0.0509644	0.0201416	-0.0308228
-0.0506592	0.0201416	-0.0305176
-0.0491333	0.022583	-0.0265503
-0.0457764	0.0268555	-0.0189209
-0.0405884	0.0320435	-0.00854492
-0.0323486	0.0357056	0.00335693
-0.020752	0.0369263	0.0161743
-0.00457764	0.0357056	0.0311279
0.0170898	0.0323486	0.0494385
0.0436401	0.0280762	0.0717163
0.0747681	0.0216675	0.0964355
0.110474	0.0146484	0.125122
0.150146	0.0088501	0.158997
0.192871	0.00152588	0.194397
0.235291	-0.0112915	0.223999
0.274353	-0.0302124	0.244141
0.306702	-0.0506592	0.256042
0.328064	-0.067749	0.260315
0.334167	-0.0799561	0.254211
0.321655	-0.0869751	0.23468
0.289307	-0.0906372	0.198669
0.239258	-0.0897217	0.149536
0.174866	-0.0823975	0.0924683
0.102234	-0.0695801	0.0326538
0.027771	-0.0512695	-0.0234985
-0.0418091	-0.0265503	-0.0683594
-0.101318	0.00366211	-0.0976563
-0.145569	0.0338745	-0.111694
-0.171814	0.0585938	-0.11322
-0.178833	0.0765991	-0.102234
-0.167847	0.0869751	-0.0808716
-0.143127	0.0888062	-0.0543213
-0.109558	0.0836182	-0.0259399
-0.0732422	0.0732422	0
-0.0387573	0.0604248	0.0216675
-0.0109863	0.0466919	0.0357056
0.00854492	0.032959	0.0415039
0.0192261	0.0216675	0.0408936
0.0219727	0.0140381	0.0360107
0.0192261	0.0106812	0.0299072
0.0128174	0.0106812	0.0234985
0.00427246	0.0119019	0.0161743
-0.00335693	0.0140381	0.0106812
-0.0088501	0.0164795	0.00762939
-0.012207	0.0189209	0.00671387
-0.0137329	0.0204468	0.00671387
-0.0137329	0.0213623	0.00762939
-0.0128174	0.0216675	0.0088501
-0.0115967	0.0213623	0.00976563
-0.00976563	0.0195313	0.00976563
-0.00793457	0.0170898	0.00915527
-0.00640869	0.0152588	0.0088501
-0.00518799	0.0128174	0.00762939
-0.00427246	0.00976563	0.00549316
-0.00335693	0.00701904	0.00366211
-0.00244141	0.00579834	0.00335693
-0.00183105	0.00518799	0.00335693
-0.000915527	0.00488281	0.00396729
0	0.00427246	0.00427246
0.000610352	0.00488281	0.00549316
0.0012207	0.00732422	0.00854492
0.00152588	0.0100708	0.0115967
0.00183105	0.0112915	0.0131226
0.00213623	0.0115967	0.0137329
0.00274658	0.0106812	0.0134277
0.00335693	0.00946045	0.0128174
0.00457764	0.00915527	0.0137329
0.00549316	0.0088501	0.0143433
0.00671387	0.00854492	0.0152588
0.00793457	0.00762939	0.015564
0.00976563	0.00762939	0.017395
0.0112915	0.00732422	0.0186157
0.0125122	0.00640869	0.0189209
0.0137329	0.00640869	0.0201416
0.0149536	0.00823975	0.0231934
0.0158691	0.00976563	0.0256348
0.0167847	0.00915527	0.0259399
0.0177002	0.00610352	0.0238037
0.0183105	0.00366211	0.0219727
0.0192261	0.00274658	0.0219727
0.0204468	0.00305176	0.0234985
0.0219727	0.00366211	0.0256348
0.0234985	0.00366211	0.0271606
0.0253296	0.00366211	0.0289917
0.0268555	0.00457764	0.0314331
0.0280762	0.00579834	0.0338745
0.0296021	0.00946045	0.0390625
0.0308228	0.0143433	0.045166
0.0320435	0.0177002	0.0497437
0.0332642	0.0170898	0.050354
0.0344849	0.0137329	0.0482178
0.0360107	0.00976563	0.0457764
0.0378418	0.00549316	0.043335
0.0396729	0.0012207	0.0408936
0.0415039	-0.00183105	0.0396729
0.0436401	-0.00488281	0.0387573
0.0460815	-0.010376	0.0357056
0.0485229	-0.0152588	0.0332642
0.0509644	-0.015564	0.0354004
0.0531006	-0.0128174	0.0402832
0.0552368	-0.0100708	0.045166
0.0576782	-0.00946045	0.0482178
0.0604248	-0.00823975	0.0521851
0.0631714	-0.00579834	0.057373
0.0662231	-0.00366211	0.062561
0.0689697	-0.00244141	0.0665283
0.0717163	-0.00274658	0.0689697
0.0747681	-0.00457764	0.0701904
0.0778198	-0.00701904	0.0708008
0.0805664	-0.00854492	0.0720215
0.0830078	-0.00915527	0.0738525
0.0854492	-0.00915527	0.0762939
0.0875854	-0.00915527	0.0784302
0.090332	-0.00854492	0.0817871
0.0924683	-0.00793457	0.0845337
0.0952148	-0.00732422	0.0878906
0.0979614	-0.00732422	0.0906372
0.101624	-0.00823975	0.0933838
0.105591	-0.00976563	0.0958252
0.109863	-0.0125122	0.0973511
0.114136	-0.0158691	0.0982666
0.118408	-0.0180054	0.100403
0.122681	-0.0183105	0.10437
0.126953	-0.0170898	0.109863
0.131836	-0.017395	0.114441
0.136719	-0.0189209	0.117798
0.141296	-0.0204468	0.12085
0.145874	-0.0201416	0.125732
0.150452	-0.0180054	0.132446
0.155029	-0.0158691	0.13916
0.159607	-0.0134277	0.146179
0.16449	-0.0119019	0.152588
0.169678	-0.0119019	0.157776
0.174561	-0.0131226	0.161438
0.179138	-0.0149536	0.164185
0.184326	-0.0164795	0.167847
0.189514	-0.0180054	0.171509
0.194397	-0.0192261	0.175171
0.19928	-0.0201416	0.179138
0.204163	-0.0201416	0.184021
0.209045	-0.0198364	0.189209
0.213623	-0.0210571	0.192566
0.217896	-0.0222778	0.195618
0.222168	-0.0222778	0.19989
0.22583	-0.0210571	0.204773
0.229492	-0.0192261	0.210266
0.232544	-0.017395	0.215149
0.235596	-0.015564	0.220032
0.238037	-0.0146484	0.223389
0.240173	-0.0167847	0.223389
0.242004	-0.0198364	0.222168
0.243225	-0.0201416	0.223083
0.244751	-0.0170898	0.227661
0.245361	-0.0140381	0.231323
0.244446	-0.0109863	0.233459
0.242615	-0.00701904	0.235596
0.239258	-0.00366211	0.235596
0.23468	-0.00152588	0.233154
0.228882	0.000610352	0.229492
0.221558	0.00335693	0.224915
0.212708	0.00732422	0.220032
0.202026	0.0115967	0.213623
0.189819	0.015564	0.205383
0.176392	0.0192261	0.195618
0.162354	0.0228882	0.185242
0.1474	0.0274658	0.174866
0.132446	0.0326538	0.1651
0.117798	0.0393677	0.157166
0.103149	0.0457764	0.148926
0.0894165	0.0506592	0.140076
0.0762939	0.0543213	0.130615
0.0637817	0.0570679	0.12085
0.0521851	0.0582886	0.110474
0.0408936	0.0588989	0.0997925
0.0299072	0.0592041	0.0891113
0.0192261	0.0585938	0.0778198
0.0088501	0.057373	0.0662231
-0.000305176	0.0558472	0.055542
-0.00915527	0.0546265	0.0454712
-0.017395	0.0543213	0.0369263
-0.0256348	0.0552368	0.0296021
-0.032959	0.055542	0.022583
-0.0393677	0.055542	0.0161743
-0.0442505	0.0561523	0.0119019
-0.0482178	0.0567627	0.00854492
-0.0515747	0.0558472	0.00427246
-0.0543213	0.0534058	-0.000915527
-0.0570679	0.050354	-0.00671387
-0.0595093	0.0482178	-0.0112915
-0.0613403	0.0463867	-0.0149536
-0.0628662	0.0442505	-0.0186157
-0.0643921	0.0424194	-0.0219727
-0.0656128	0.0402832	-0.0253296
-0.0668335	0.038147	-0.0286865
-0.0680542	0.0366211	-0.0314331
-0.0686646	0.0363159	-0.0323486
-0.0686646	0.0366211	-0.0320435
-0.0683594	0.0354004	-0.032959
-0.0680542	0.0338745	-0.0341797
-0.067749	0.0338745	-0.0338745
-0.0674438	0.0357056	-0.0317383
-0.0671387	0.0366211	-0.0305176
-0.0671387	0.0350952	-0.0320435
-0.0671387	0.0341797	-0.032959
-0.0668335	0.0357056	-0.0311279
-0.0665283	0.0375366	-0.0289917
-0.0662231	0.0384521	-0.027771
-0.065918	0.0384521	-0.0274658
-0.0653076	0.0384521	-0.0268555
-0.0646973	0.0390625	-0.0256348
-0.0634766	0.0408936	-0.022583
-0.062561	0.0427246	-0.0198364
-0.0613403	0.0408936	-0.0204468
-0.0601196	0.0366211	-0.0234985
-0.0588989	0.0332642	-0.0256348
-0.057373	0.0320435	-0.0253296
-0.0561523	0.0323486	-0.0238037
-0.055542	0.0341797	-0.0213623
-0.0549316	0.0366211	-0.0183105
-0.0546265	0.0372314	-0.017395
-0.0540161	0.0350952	-0.0189209
-0.0537109	0.0326538	-0.0210571
-0.0534058	0.032959	-0.0204468
-0.0534058	0.03479	-0.0186157
-0.0534058	0.0360107	-0.017395
-0.0540161	0.0357056	-0.0183105
-0.0543213	0.0335693	-0.020752
-0.0546265	0.0302124	-0.0244141
-0.0546265	0.0286865	-0.0259399
-0.0543213	0.0289917	-0.0253296
-0.0537109	0.0296021	-0.0241089
-0.0531006	0.0289917	-0.0241089
-0.0524902	0.0283813	-0.0241089
-0.0512695	0.0283813	-0.0228882
-0.0500488	0.0296021	-0.0204468
-0.0488281	0.0311279	-0.0177002
-0.0482178	0.032959	-0.0152588
-0.0476074	0.0357056	-0.0119019
-0.0473022	0.0396729	-0.00762939
-0.0473022	0.043335	-0.00396729
-0.0469971	0.0463867	-0.000610352
-0.0473022	0.0482178	0.000915527
-0.0479126	0.0491333	0.0012207
-0.0485229	0.0491333	0.000610352
-0.0488281	0.0494385	0.000610352
-0.0494385	0.0494385	0
-0.0500488	0.0476074	-0.00244141
-0.0509644	0.0442505	-0.00671387
-0.0512695	0.0408936	-0.010376
-0.0515747	0.0363159	-0.0152588
-0.0518799	0.0311279	-0.020752
-0.0524902	0.0262451	-0.0262451
-0.0527954	0.0228882	-0.0299072
-0.0531006	0.0219727	-0.0311279
-0.0534058	0.0231934	-0.0302124
-0.0537109	0.0247192	-0.0289917
-0.0537109	0.0238037	-0.0299072
-0.0537109	0.0222778	-0.0314331
-0.0534058	0.0231934	-0.0302124
-0.0534058	0.0250244	-0.0283813
-0.0534058	0.0241089	-0.0292969
-0.0537109	0.0219727	-0.0317383
-0.0540161	0.0192261	-0.03479
-0.0546265	0.0161743	-0.0384521
-0.0549316	0.0128174	-0.0421143
-0.055542	0.010376	-0.045166
-0.0558472	0.00793457	-0.0479126
-0.0564575	0.00701904	-0.0494385
-0.0570679	0.0088501	-0.0482178
-0.057373	0.0131226	-0.0442505
-0.057373	0.0186157	-0.0387573
-0.0576782	0.0238037	-0.0338745
-0.057373	0.0286865	-0.0286865
-0.0570679	0.0323486	-0.0247192
-0.0570679	0.0350952	-0.0219727
-0.0570679	0.0350952	-0.0219727
-0.0567627	0.0323486	-0.0244141
-0.0567627	0.0286865	-0.0280762
-0.0567627	0.0247192	-0.0320435
-0.0564575	0.0198364	-0.0366211
-0.0561523	0.0146484	-0.0415039
-0.0561523	0.0100708	-0.0460815
-0.0558472	0.00732422	-0.0485229
-0.0558472	0.00762939	-0.0482178
-0.055542	0.0088501	-0.0466919
-0.055542	0.00976563	-0.0457764
-0.055542	0.0119019	-0.0436401
-0.0558472	0.0149536	-0.0408936
-0.0561523	0.017395	-0.0387573
-0.0567627	0.0183105	-0.0384521
-0.057373	0.0180054	-0.0393677
-0.0579834	0.0183105	-0.0396729
-0.0588989	0.0195313	-0.0393677
-0.0595093	0.0210571	-0.0384521
-0.0601196	0.0210571	-0.0390625
-0.0601196	0.0201416	-0.039978
-0.0598145	0.0192261	-0.0405884
-0.0592041	0.0189209	-0.0402832
-0.0585938	0.0192261	-0.0393677
-0.0579834	0.0177002	-0.0402832
-0.0570679	0.0149536	-0.0421143
-0.0564575	0.012207	-0.0442505
-0.0558472	0.00915527	-0.0466919
-0.055542	0.00640869	-0.0491333
-0.0552368	0.00366211	-0.0515747
-0.0549316	0.000610352	-0.0543213
-0.0549316	-0.00183105	-0.0567627
-0.0549316	-0.0012207	-0.0561523
-0.0552368	0.00152588	-0.0537109
-0.0552368	0.00549316	-0.0497437
-0.055542	0.00946045	-0.0460815
-0.055542	0.012207	-0.043335
-0.055542	0.0128174	-0.0427246
-0.0552368	0.0125122	-0.0427246
-0.0546265	0.0134277	-0.0411987
-0.0543213	0.0149536	-0.0393677
-0.0543213	0.0152588	-0.0390625
-0.0540161	0.0134277	-0.0405884
-0.0537109	0.0100708	-0.0436401
-0.0531006	0.00610352	-0.0469971
-0.0524902	0.00305176	-0.0494385
-0.0518799	0.00183105	-0.0500488
-0.0512695	0.00305176	-0.0482178
-0.0512695	0.00518799	-0.0460815
-0.0515747	0.00640869	-0.045166
-0.0521851	0.00732422	-0.0448608
-0.0527954	0.00915527	-0.0436401
-0.0534058	0.0112915	-0.0421143
-0.0543213	0.012207	-0.0421143
-0.0549316	0.0112915	-0.0436401
-0.0558472	0.0112915	-0.0445557
-0.0561523	0.0125122	-0.0436401
-0.0564575	0.0134277	-0.0430298
-0.0564575	0.0128174	-0.0436401
-0.0558472	0.0109863	-0.0448608
-0.0552368	0.00976563	-0.0454712
-0.0546265	0.0100708	-0.0445557
-0.0543213	0.0109863	-0.043335
-0.0534058	0.0119019	-0.0415039
-0.0524902	0.0134277	-0.0390625
-0.0512695	0.0134277	-0.0378418
-0.0497437	0.0125122	-0.0372314
-0.0482178	0.012207	-0.0360107
-0.0460815	0.0115967	-0.0344849
-0.0436401	0.0119019	-0.0317383
-0.0402832	0.0128174	-0.0274658
-0.0357056	0.0125122	-0.0231934
-0.0308228	0.0115967	-0.0192261
-0.0256348	0.012207	-0.0134277
-0.0210571	0.015564	-0.00549316
-0.0164795	0.020752	0.00427246
-0.012207	0.0262451	0.0140381
-0.00823975	0.0289917	0.020752
-0.00396729	0.0302124	0.0262451
0.000610352	0.0326538	0.0332642
0.00579834	0.0357056	0.0415039
0.0115967	0.0369263	0.0485229
0.017395	0.0354004	0.0527954
0.0222778	0.0326538	0.0549316
0.0262451	0.0299072	0.0561523
0.0292969	0.0265503	0.0558472
0.0308228	0.0231934	0.0540161
0.0311279	0.020752	0.0518799
0.0299072	0.0201416	0.0500488
0.0274658	0.020752	0.0482178
0.0241089	0.0228882	0.0469971
0.0198364	0.0247192	0.0445557
0.0161743	0.0253296	0.0415039
0.0134277	0.0247192	0.038147
0.012207	0.0234985	0.0357056
0.012207	0.0201416	0.0323486
0.0128174	0.0137329	0.0265503
0.0137329	0.00732422	0.0210571
0.0140381	0.00152588	0.015564
0.0131226	-0.00305176	0.0100708
0.010376	-0.00793457	0.00244141
0.00610352	-0.0131226	-0.00701904
-0.000305176	-0.0158691	-0.0161743
-0.00854492	-0.0158691	-0.0244141
