Stethoscope	ECG
-0.0527954	0.228882
-0.0518799	0.231323
-0.0421143	0.232849
-0.0344849	0.233154
-0.0338745	0.232544
-0.00305176	0.231018
0.0546265	0.228271
0.0842285	0.223999
0.0726318	0.218506
0.0421143	0.212708
0.015564	0.206909
-0.00152588	0.200195
-0.0180054	0.192261
-0.0408936	0.183411
-0.0741577	0.175171
-0.0930786	0.167236
-0.0830078	0.158386
-0.0592041	0.148621
-0.0216675	0.137939
0.0238037	0.126648
0.0650024	0.115356
0.0808716	0.10376
0.0640869	0.0921631
0.0375366	0.0796509
0.0119019	0.0674438
-0.00335693	0.0561523
-0.00152588	0.0457764
-0.00610352	0.0369263
-0.0152588	0.0289917
-0.0344849	0.022583
-0.0500488	0.0161743
-0.0469971	0.010376
-0.0231934	0.00518799
0.00457764	0
0.0289917	-0.00518799
0.0378418	-0.0109863
0.0363159	-0.0167847
0.0292969	-0.0228882
0.0106812	-0.0286865
-0.00610352	-0.0335693
0.017395	-0.0375366
0.0561523	-0.0405884
-0.00549316	-0.0424194
-0.10498	-0.0436401
-0.135498	-0.0439453
-0.0564575	-0.0442505
0.0927734	-0.0436401
0.2005	-0.0424194
0.258484	-0.0411987
0.219116	-0.0402832
0.0567627	-0.0396729
-0.113831	-0.0396729
-0.254517	-0.0405884
-0.368042	-0.0411987
-0.384216	-0.0408936
-0.270691	-0.0402832
-0.0570679	-0.039978
0.173035	-0.039978
0.342712	-0.0396729
0.400696	-0.0390625
0.324402	-0.038147
0.119629	-0.0366211
-0.140076	-0.03479
-0.352783	-0.032959
-0.429688	-0.0308228
-0.339966	-0.0286865
-0.104065	-0.0265503
0.197449	-0.0244141
0.458069	-0.0231934
0.608826	-0.0228882
0.600586	-0.0231934
0.395813	-0.0234985
0.0134277	-0.0238037
-0.409546	-0.0244141
-0.694885	-0.0247192
-0.750122	-0.0244141
-0.59967	-0.0231934
-0.341797	-0.0216675
-0.0634766	-0.0198364
0.198975	-0.0180054
0.412292	-0.015564
0.513916	-0.0125122
0.500183	-0.00946045
0.401917	-0.00640869
0.227966	-0.00457764
0.0268555	-0.00335693
-0.150757	-0.00274658
-0.279236	-0.00274658
-0.352783	-0.00366211
-0.343628	-0.00488281
-0.247803	-0.00640869
-0.108948	-0.00823975
0.0231934	-0.00976563
0.130615	-0.0109863
0.198669	-0.0119019
0.22522	-0.0128174
0.21698	-0.0137329
0.176392	-0.0146484
0.111694	-0.015564
0.0289917	-0.0158691
-0.0567627	-0.0152588
-0.133057	-0.0140381
-0.189819	-0.0137329
-0.195618	-0.0143433
-0.149231	-0.0149536
-0.078125	-0.015564
-0.0146484	-0.015564
0.027771	-0.015564
0.0250244	-0.015564
0.0137329	-0.015564
0.0424194	-0.015564
0.104675	-0.0152588
0.151062	-0.0152588
0.148621	-0.015564
0.105896	-0.015564
0.0256348	-0.015564
-0.078125	-0.0158691
-0.171204	-0.0161743
-0.220337	-0.0167847
-0.190125	-0.0177002
-0.0967407	-0.0192261
0.0161743	-0.0210571
0.105896	-0.0231934
0.140381	-0.0250244
0.137329	-0.0271606
0.125427	-0.0289917
0.108643	-0.0305176
0.0689697	-0.0317383
0.0222778	-0.0323486
-0.0335693	-0.032959
-0.0881958	-0.0335693
-0.105591	-0.0344849
-0.0970459	-0.0350952
-0.090332	-0.0350952
-0.090332	-0.0350952
-0.0646973	-0.0350952
-0.0125122	-0.0350952
0.0372314	-0.0344849
0.0665283	-0.0335693
0.071106	-0.0323486
0.0650024	-0.0311279
0.0588989	-0.0305176
0.0421143	-0.0302124
0.00946045	-0.0299072
-0.00152588	-0.0299072
0.00457764	-0.0308228
0.000305176	-0.0326538
-0.0137329	-0.0354004
-0.0363159	-0.0378418
-0.0561523	-0.0396729
-0.0540161	-0.0408936
-0.0323486	-0.0418091
-0.00579834	-0.0421143
-0.00274658	-0.0421143
-0.0119019	-0.0411987
0.000915527	-0.0393677
0.0259399	-0.0366211
0.0350952	-0.0332642
0.0280762	-0.0292969
0.0164795	-0.0250244
0.0161743	-0.020752
0.0250244	-0.015564
0.0219727	-0.0088501
0.00396729	-0.000915527
-0.0131226	0.00671387
-0.0238037	0.0140381
-0.0228882	0.0216675
-0.0137329	0.0296021
-0.0195313	0.0372314
-0.0195313	0.0448608
0.00213623	0.0518799
0.0146484	0.0585938
0.0189209	0.0646973
0.0262451	0.0704956
0.00915527	0.0765991
-0.0106812	0.0827026
-0.00823975	0.088501
-0.010376	0.0939941
-0.0228882	0.0991821
-0.0332642	0.10376
-0.0308228	0.107727
-0.00854492	0.110168
0.0302124	0.111389
0.0552368	0.110168
0.0506592	0.106201
0.03479	0.0991821
0.0241089	0.0906372
0.00274658	0.0808716
-0.0402832	0.0704956
-0.0793457	0.0588989
-0.0866699	0.0463867
-0.0646973	0.0341797
-0.032959	0.0228882
0.00579834	0.012207
0.0454712	0.00274658
0.0698853	-0.00610352
0.0765991	-0.0149536
0.0683594	-0.0238037
0.0436401	-0.0323486
0.00823975	-0.0402832
-0.0149536	-0.0469971
-0.0161743	-0.0531006
-0.0125122	-0.0582886
-0.0149536	-0.062561
-0.0259399	-0.0653076
-0.0378418	-0.0668335
-0.0323486	-0.0671387
-0.0115967	-0.0668335
-0.00579834	-0.0662231
-0.0259399	-0.065918
-0.0320435	-0.0665283
0.00213623	-0.0674438
0.0448608	-0.0689697
0.0671387	-0.0704956
0.0567627	-0.0726318
0.0341797	-0.0750732
0.0268555	-0.0775146
0.0228882	-0.0799561
-0.0189209	-0.0814819
-0.0701904	-0.0817871
-0.0814819	-0.0817871
-0.0616455	-0.0811768
-0.0320435	-0.0805664
-0.0140381	-0.0796509
-0.0286865	-0.0778198
-0.0375366	-0.0762939
-0.0146484	-0.0750732
0.0143433	-0.0738525
0.043335	-0.0732422
0.0570679	-0.072937
0.0521851	-0.0726318
0.0531006	-0.0723267
0.0601196	-0.0720215
0.0408936	-0.071106
0.00244141	-0.0708008
-0.0167847	-0.071106
-0.0280762	-0.0714111
-0.0408936	-0.0714111
-0.0509644	-0.071106
-0.0592041	-0.0714111
-0.0445557	-0.0720215
-0.00549316	-0.0726318
0.0326538	-0.0732422
0.0448608	-0.0735474
0.0500488	-0.0735474
0.0558472	-0.0726318
0.0491333	-0.0708008
0.0283813	-0.0689697
-0.015564	-0.0674438
-0.0512695	-0.0656128
-0.0610352	-0.0610352
-0.0549316	-0.0537109
-0.0454712	-0.0436401
-0.0369263	-0.0314331
-0.0280762	-0.0164795
-0.00488281	0.00213623
0.03479	0.0234985
0.0592041	0.0479126
0.0549316	0.0744629
0.0375366	0.102844
0.0198364	0.133362
0.00793457	0.168152
0.00579834	0.206604
-0.00152588	0.244751
-0.0143433	0.275879
-0.0125122	0.29541
-0.00823975	0.302734
-0.0143433	0.297241
-0.0384521	0.278015
-0.0735474	0.241699
-0.0750732	0.188904
-0.0454712	0.121765
0.000915527	0.0460815
0.0393677	-0.0320435
0.0387573	-0.104065
0.0552368	-0.163269
0.0979614	-0.204773
0.0912476	-0.226746
0.0476074	-0.229797
-0.0012207	-0.21637
-0.0415039	-0.190125
-0.03479	-0.155334
0.00396729	-0.116272
0.0100708	-0.0787354
-0.0262451	-0.0473022
-0.0689697	-0.0234985
-0.0735474	-0.00823975
-0.0552368	-0.0012207
-0.038147	-0.000915527
-0.0088501	-0.00518799
0.0372314	-0.0119019
0.0805664	-0.0186157
0.098877	-0.0247192
0.0921631	-0.0292969
0.0509644	-0.0320435
0.00946045	-0.032959
-0.0140381	-0.0326538
-0.0448608	-0.0314331
-0.0723267	-0.0296021
-0.0881958	-0.027771
-0.0952148	-0.0259399
-0.071106	-0.0247192
-0.055542	-0.0234985
-0.0674438	-0.0222778
-0.0769043	-0.0213623
-0.0418091	-0.0204468
0.0393677	-0.0201416
0.146179	-0.0198364
0.21759	-0.0195313
0.22644	-0.0186157
0.189819	-0.0180054
0.114136	-0.017395
0.012207	-0.0170898
-0.0915527	-0.0167847
-0.184326	-0.0164795
-0.219421	-0.015564
-0.192566	-0.0143433
-0.119629	-0.0128174
-0.0421143	-0.0115967
0.00640869	-0.0100708
0.0393677	-0.00823975
0.0692749	-0.00610352
0.0881958	-0.00366211
0.0930786	-0.00183105
0.0805664	-0.000305176
0.0622559	0.000915527
0.0378418	0.00183105
-0.00457764	0.00213623
-0.0695801	0.00244141
-0.124817	0.00274658
-0.137329	0.00305176
-0.112915	0.00366211
-0.0720215	0.00457764
-0.00823975	0.00610352
0.0689697	0.00762939
0.147705	0.00946045
0.205078	0.0115967
0.202026	0.0146484
0.143433	0.0180054
0.0518799	0.0210571
-0.0366211	0.0238037
-0.0866699	0.0259399
-0.115662	0.0271606
-0.129089	0.0280762
-0.101013	0.0292969
-0.0717163	0.0305176
-0.057373	0.0314331
-0.0439453	0.0323486
-0.0387573	0.0335693
-0.0283813	0.0357056
0.00518799	0.038147
0.0463867	0.0405884
0.0616455	0.0430298
0.0561523	0.0454712
0.03479	0.0482178
0.010376	0.0512695
0.00793457	0.0543213
0.010376	0.0567627
0.00305176	0.0592041
0.00396729	0.0616455
0.0158691	0.0643921
0.0302124	0.0668335
0.0537109	0.0689697
0.0543213	0.0717163
0.0158691	0.0741577
-0.027771	0.0765991
-0.0518799	0.0784302
-0.0708008	0.0808716
-0.0796509	0.0845337
-0.0692749	0.0891113
-0.0454712	0.0939941
-0.00762939	0.0991821
0.0305176	0.104675
0.0405884	0.110168
0.038147	0.116272
0.0372314	0.122681
0.0421143	0.129089
0.0460815	0.134583
0.020752	0.138855
-0.00976563	0.142517
-0.0213623	0.146179
-0.0189209	0.150452
-0.00579834	0.154419
-0.000305176	0.158386
0.00457764	0.162354
0.0170898	0.166321
0.0317383	0.169983
0.0350952	0.17395
0.00610352	0.178528
-0.0469971	0.183105
-0.0784302	0.187378
-0.0796509	0.192261
-0.0701904	0.196838
-0.0567627	0.201111
-0.0253296	0.205688
0.0244141	0.210571
0.0741577	0.215149
0.117798	0.218506
0.112305	0.221558
0.0634766	0.223999
0.0112915	0.22583
-0.0305176	0.22644
-0.0543213	0.227051
-0.0717163	0.227661
-0.0653076	0.228271
-0.0201416	0.228271
0.0256348	0.227051
0.0427246	0.22522
0.0396729	0.222778
0.00518799	0.218811
-0.0256348	0.214233
-0.0167847	0.208435
0.0088501	0.201416
-0.0012207	0.192871
-0.0219727	0.183411
-0.0143433	0.173035
-0.0189209	0.161743
-0.0292969	0.150146
-0.0283813	0.138245
-0.0201416	0.127563
0.0119019	0.117493
0.0338745	0.107117
0.0320435	0.0970459
0.0268555	0.0866699
0.0189209	0.0762939
0.0289917	0.0662231
0.039978	0.0561523
0.0192261	0.0463867
-0.00457764	0.0369263
-0.0262451	0.0274658
-0.0463867	0.0180054
-0.0213623	0.00854492
0.00640869	0
-0.00488281	-0.00793457
-0.0302124	-0.0152588
-0.0445557	-0.0213623
-0.0415039	-0.0262451
-0.0238037	-0.0308228
-0.00335693	-0.03479
0.012207	-0.0384521
0.0369263	-0.0418091
0.0564575	-0.0445557
0.0570679	-0.0469971
0.0302124	-0.0488281
-0.0125122	-0.0500488
-0.0292969	-0.0512695
-0.00335693	-0.0527954
-0.0128174	-0.0540161
-0.038147	-0.0552368
-0.0692749	-0.0564575
-0.0622559	-0.057373
0.0390625	-0.0579834
0.151062	-0.0576782
0.21698	-0.0567627
0.255737	-0.0558472
0.180664	-0.0552368
0.0259399	-0.0543213
-0.169983	-0.0534058
-0.393982	-0.0521851
-0.508728	-0.0512695
-0.453491	-0.0509644
-0.269775	-0.0506592
0.0183105	-0.050354
0.301514	-0.050354
0.475159	-0.050354
0.526733	-0.0506592
0.453491	-0.050354
0.252991	-0.0497437
-0.0222778	-0.0488281
-0.257263	-0.0473022
-0.406799	-0.0463867
-0.462036	-0.045166
-0.422668	-0.0439453
-0.256958	-0.0427246
-0.0152588	-0.0415039
0.231018	-0.039978
0.423584	-0.0384521
0.48584	-0.0375366
0.397339	-0.0366211
0.198669	-0.0350952
-0.0479126	-0.032959
-0.230103	-0.0305176
-0.318909	-0.0280762
-0.325928	-0.0253296
-0.249329	-0.0228882
-0.131226	-0.0210571
-0.00579834	-0.0189209
0.105591	-0.017395
0.139465	-0.0158691
0.104065	-0.0146484
0.078125	-0.0140381
0.06073	-0.0140381
0.0186157	-0.0143433
-0.0161743	-0.0152588
-0.0274658	-0.0158691
-0.0320435	-0.0164795
0.00579834	-0.0167847
0.0500488	-0.0164795
0.0585938	-0.0158691
0.0592041	-0.0152588
0.0445557	-0.0152588
0.0219727	-0.015564
-0.00427246	-0.0164795
-0.0500488	-0.0170898
-0.0820923	-0.0177002
-0.0756836	-0.0189209
-0.0482178	-0.020752
-0.0167847	-0.0231934
-0.00183105	-0.0253296
-0.0158691	-0.0268555
-0.0314331	-0.0286865
-0.012207	-0.0302124
0.00427246	-0.0311279
0.012207	-0.0311279
0.0448608	-0.0314331
0.0689697	-0.0317383
0.0772095	-0.0320435
0.0680542	-0.0320435
0.0164795	-0.0323486
-0.0482178	-0.032959
-0.0985718	-0.0338745
-0.115051	-0.03479
-0.0817871	-0.0360107
-0.050354	-0.0375366
-0.0198364	-0.0390625
0.0292969	-0.0402832
0.0759888	-0.0415039
0.111084	-0.0427246
0.110168	-0.043335
0.0723267	-0.0439453
0.0283813	-0.0448608
0.000915527	-0.045166
-0.00854492	-0.045166
-0.0283813	-0.0457764
-0.0674438	-0.0469971
-0.0915527	-0.0476074
-0.0799561	-0.0476074
-0.0411987	-0.0473022
-0.00854492	-0.0476074
-0.0012207	-0.0482178
0.0189209	-0.0488281
0.0491333	-0.0494385
0.0692749	-0.0497437
0.0585938	-0.0500488
0.0219727	-0.0506592
0.000915527	-0.0512695
-0.00457764	-0.0518799
-0.0106812	-0.0521851
-0.0146484	-0.0527954
-0.0363159	-0.0531006
-0.0500488	-0.0531006
-0.0421143	-0.0524902
-0.0335693	-0.0521851
-0.0259399	-0.0512695
-0.0131226	-0.0506592
0.0140381	-0.0506592
0.0540161	-0.050354
0.0811768	-0.050354
0.0692749	-0.0506592
0.0323486	-0.0512695
0.00915527	-0.0518799
0.000915527	-0.0527954
-0.0088501	-0.0534058
-0.0350952	-0.0543213
-0.0601196	-0.0546265
-0.0595093	-0.0543213
-0.015564	-0.0537109
0.0280762	-0.0534058
0.0314331	-0.0531006
0.0140381	-0.0534058
-0.00976563	-0.0531006
-0.0216675	-0.0527954
-0.0238037	-0.0524902
-0.0338745	-0.0521851
-0.0357056	-0.0521851
-0.0100708	-0.0527954
0.0280762	-0.0531006
0.0466919	-0.0534058
0.0469971	-0.0537109
0.032959	-0.0534058
0.017395	-0.0527954
0.0137329	-0.0518799
0.0137329	-0.0512695
0.000915527	-0.0512695
-0.0204468	-0.0512695
-0.0338745	-0.0509644
-0.0317383	-0.0509644
-0.0137329	-0.0515747
-0.00762939	-0.0518799
-0.0189209	-0.0521851
-0.027771	-0.0527954
-0.0167847	-0.0540161
0.000915527	-0.0546265
0.0109863	-0.0552368
0.0106812	-0.0558472
0.0106812	-0.0558472
0.0170898	-0.055542
0.0158691	-0.0552368
0.00427246	-0.0552368
0.00427246	-0.0549316
0.00488281	-0.0546265
0.00427246	-0.0540161
0.0183105	-0.0534058
0.0256348	-0.0524902
0.0131226	-0.0515747
0.0012207	-0.050354
0.00549316	-0.0488281
0.00152588	-0.0457764
-0.0177002	-0.0411987
-0.0283813	-0.0354004
-0.0274658	-0.0283813
-0.0228882	-0.0201416
-0.00732422	-0.0112915
-0.00518799	-0.00183105
-0.0247192	0.00793457
-0.0247192	0.0177002
0.00244141	0.0271606
0.0152588	0.0354004
0.0244141	0.0418091
0.0296021	0.0460815
0.0253296	0.0497437
0.0326538	0.0527954
0.0360107	0.0558472
0.0204468	0.0592041
0.00396729	0.0628662
-0.0140381	0.0668335
-0.0402832	0.0704956
-0.06073	0.0741577
-0.0631714	0.0784302
-0.0570679	0.0827026
-0.0405884	0.0857544
-0.00640869	0.0869751
0.022583	0.0854492
0.0338745	0.0820923
0.0497437	0.0765991
0.055542	0.0686646
0.057373	0.0588989
0.0634766	0.0479126
0.0366211	0.0372314
-0.0192261	0.0262451
-0.0466919	0.0152588
-0.0463867	0.00549316
-0.0427246	-0.00396729
-0.0396729	-0.0131226
-0.0460815	-0.0210571
-0.0439453	-0.027771
-0.0137329	-0.0344849
0.0186157	-0.0408936
0.0369263	-0.0463867
0.0497437	-0.0509644
0.0506592	-0.0558472
0.0482178	-0.0601196
0.0408936	-0.0637817
0.0158691	-0.0668335
-0.0100708	-0.0692749
-0.0216675	-0.071106
-0.0265503	-0.0720215
-0.0317383	-0.0723267
-0.032959	-0.072937
-0.0436401	-0.0735474
-0.0457764	-0.0750732
-0.00854492	-0.0762939
0.0354004	-0.0769043
0.0506592	-0.0772095
0.0360107	-0.0772095
0.0152588	-0.0778198
0.00854492	-0.0784302
0.010376	-0.0784302
-0.017395	-0.0784302
-0.045166	-0.078125
-0.0457764	-0.0778198
-0.0286865	-0.0769043
-0.00915527	-0.0762939
0.00396729	-0.0753784
0.0146484	-0.0750732
0.0253296	-0.0747681
0.0363159	-0.0741577
0.0494385	-0.0738525
0.0460815	-0.0744629
0.012207	-0.0750732
-0.0302124	-0.0753784
-0.0558472	-0.0756836
-0.0567627	-0.0762939
-0.0506592	-0.0769043
-0.0363159	-0.0775146
-0.0161743	-0.0772095
0.00854492	-0.0762939
0.0430298	-0.0753784
0.0616455	-0.0741577
0.0515747	-0.0732422
0.0405884	-0.0726318
0.0360107	-0.0720215
0.0167847	-0.0714111
-0.0152588	-0.0717163
-0.0424194	-0.0723267
-0.0531006	-0.072937
-0.0415039	-0.0735474
-0.0219727	-0.0741577
-0.0186157	-0.0744629
-0.0192261	-0.0732422
-0.00610352	-0.0686646
0.0088501	-0.0595093
0.0256348	-0.0460815
0.0372314	-0.0283813
0.022583	-0.00732422
0.0109863	0.0167847
0.0189209	0.0436401
0.0198364	0.072937
0.0088501	0.104065
-0.012207	0.136108
-0.0335693	0.168762
-0.0302124	0.203247
-0.0250244	0.238953
-0.0234985	0.272522
-0.00213623	0.297852
0.0305176	0.311279
0.0491333	0.310974
0.0518799	0.296631
0.0372314	0.266113
-0.0134277	0.218201
-0.0762939	0.153503
-0.090332	0.0762939
-0.0680542	-0.00579834
-0.0411987	-0.0860596
0.00213623	-0.157166
0.0387573	-0.213318
0.0650024	-0.249329
0.0784302	-0.263367
0.0723267	-0.257263
0.0460815	-0.233765
0.012207	-0.197754
-0.00946045	-0.155029
-0.0088501	-0.111084
-0.0131226	-0.0717163
-0.0405884	-0.0405884
-0.0588989	-0.0195313
-0.0476074	-0.00823975
-0.0350952	-0.00427246
-0.0280762	-0.00671387
-0.022583	-0.0131226
-0.0146484	-0.020752
0.0219727	-0.027771
0.0689697	-0.032959
0.0787354	-0.0363159
0.0628662	-0.038147
0.0338745	-0.0387573
0.0134277	-0.038147
0	-0.0369263
-0.0256348	-0.0357056
-0.0628662	-0.03479
-0.104675	-0.0338745
-0.118103	-0.0335693
-0.083313	-0.0332642
-0.0320435	-0.0320435
0.0183105	-0.0308228
0.0726318	-0.0292969
0.131836	-0.027771
0.173035	-0.0262451
0.15625	-0.0250244
0.0836182	-0.0238037
-0.00427246	-0.0228882
-0.067749	-0.0219727
-0.105286	-0.0210571
-0.127563	-0.020752
-0.139465	-0.0201416
-0.13031	-0.0195313
-0.0772095	-0.0183105
-0.00854492	-0.017395
0.0332642	-0.0164795
0.0564575	-0.0146484
0.0778198	-0.012207
0.0827026	-0.00976563
0.0784302	-0.00732422
0.0531006	-0.00488281
0.00732422	-0.00244141
-0.0244141	0
-0.0515747	0.00213623
-0.0552368	0.00335693
-0.0537109	0.00427246
-0.0592041	0.00549316
-0.027771	0.00671387
0.0411987	0.00732422
0.101929	0.00793457
0.142822	0.00854492
0.133057	0.00946045
0.106201	0.010376
0.0537109	0.0109863
-0.0253296	0.0115967
-0.113831	0.0125122
-0.185852	0.0137329
-0.196228	0.0149536
-0.158081	0.0164795
-0.0878906	0.0180054
-0.00854492	0.0201416
0.0579834	0.0216675
0.100708	0.0234985
0.112305	0.0253296
0.0817871	0.0268555
0.0424194	0.0286865
0.000610352	0.0305176
-0.0259399	0.032959
-0.0137329	0.03479
0.0131226	0.0360107
0.0344849	0.0369263
0.0448608	0.038147
0.0231934	0.0396729
-0.00610352	0.0418091
-0.0149536	0.0442505
-0.0177002	0.0473022
-0.0238037	0.0506592
-0.0302124	0.0540161
-0.0100708	0.057373
0.0177002	0.06073
0.0189209	0.0637817
-0.00427246	0.0665283
-0.0167847	0.0695801
-0.00671387	0.072937
-0.00793457	0.0765991
-0.015564	0.0802612
-0.0259399	0.0839233
-0.0265503	0.0878906
-0.010376	0.0918579
0.00610352	0.0964355
0.00427246	0.101013
-0.012207	0.105896
-0.0274658	0.111389
-0.0228882	0.117188
0.00427246	0.12207
0.0296021	0.126343
0.03479	0.1297
0.032959	0.133057
0.0332642	0.137024
0.0354004	0.141907
0.0286865	0.146484
0.0088501	0.151062
-0.0109863	0.155334
-0.0192261	0.159912
-0.0198364	0.164795
-0.0210571	0.169983
-0.0314331	0.175476
-0.0289917	0.180969
-0.00610352	0.186157
0.0167847	0.190735
0.0253296	0.195313
0.0109863	0.199585
-0.00427246	0.203552
-0.00579834	0.208435
-0.0109863	0.212708
-0.0109863	0.216064
-0.0158691	0.218811
-0.0247192	0.221252
-0.00366211	0.223389
0.0164795	0.22583
0.0256348	0.227661
0.0198364	0.228271
0.0088501	0.228271
-0.000305176	0.227661
-0.0125122	0.226746
-0.017395	0.224915
-0.0167847	0.222168
-0.0109863	0.217896
0.0167847	0.212708
0.045166	0.206299
0.0585938	0.198975
0.0482178	0.190735
0.00854492	0.180969
-0.0320435	0.170288
-0.0640869	0.158997
-0.0775146	0.1474
-0.0695801	0.135803
-0.0534058	0.123901
-0.00976563	0.111694
0.0436401	0.0997925
0.0698853	0.088501
0.0741577	0.0775146
0.0558472	0.0671387
0.0375366	0.0570679
0.0213623	0.0473022
0	0.0378418
-0.0338745	0.0289917
-0.0732422	0.0210571
-0.0827026	0.0134277
-0.0582886	0.00610352
-0.0378418	-0.00152588
-0.0106812	-0.0088501
0.0247192	-0.0152588
0.0662231	-0.0210571
0.0866699	-0.0271606
0.0686646	-0.0326538
0.017395	-0.0378418
-0.038147	-0.0424194
-0.0610352	-0.0460815
-0.0521851	-0.0485229
-0.0338745	-0.050354
-0.0106812	-0.0521851
0.00701904	-0.0540161
0.0140381	-0.0549316
0.0238037	-0.0549316
0.00457764	-0.0546265
-0.0234985	-0.0543213
0.00915527	-0.0543213
-0.00335693	-0.0552368
0.032959	-0.0558472
0.161438	-0.055542
0.19104	-0.0549316
0.170288	-0.0546265
0.145874	-0.0546265
-0.012207	-0.055542
-0.198364	-0.0564575
-0.343018	-0.0570679
-0.42572	-0.057373
-0.367432	-0.0576782
-0.216064	-0.0582886
-0.0253296	-0.0582886
0.172729	-0.0579834
0.325928	-0.0570679
0.386658	-0.055542
0.36438	-0.0540161
0.237122	-0.0527954
0.0222778	-0.0512695
-0.170288	-0.050354
-0.277405	-0.0491333
-0.305176	-0.0482178
-0.252075	-0.0476074
-0.124512	-0.0476074
0.0579834	-0.0479126
0.241089	-0.0479126
0.360413	-0.0482178
0.386047	-0.0482178
0.3125	-0.0482178
0.144348	-0.0479126
-0.0680542	-0.0476074
-0.270691	-0.0473022
-0.415649	-0.0466919
-0.467224	-0.0454712
-0.394897	-0.0439453
-0.217896	-0.0427246
-0.0146484	-0.0415039
0.144043	-0.039978
0.241699	-0.038147
0.284119	-0.0363159
0.291138	-0.0354004
0.246277	-0.0350952
0.151367	-0.0344849
0.0396729	-0.0338745
-0.0708008	-0.0332642
-0.142517	-0.0332642
-0.18219	-0.0332642
-0.195007	-0.0332642
-0.157471	-0.032959
-0.0875854	-0.0314331
0.00640869	-0.0292969
0.108032	-0.027771
0.169678	-0.0271606
0.171814	-0.0271606
0.139771	-0.0274658
0.0765991	-0.0280762
-0.0012207	-0.0283813
-0.0723267	-0.0289917
